epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,5648.41,0.79997,0.87692,1.22515,0.71116,0.59067,0.66467,0.45789,1.19521,2.33159,1.54162,0.00497225,0.00497225,0.00497225
103,5701.15,0.7921,0.868,1.21991,0.70964,0.59185,0.665,0.45852,1.19398,2.33187,1.54032,0.00489452,0.00489452,0.00489452
104,5750.64,0.78838,0.8615,1.21541,0.71002,0.59102,0.66533,0.45884,1.19326,2.33201,1.53959,0.00481682,0.00481682,0.00481682
105,5809.75,0.78463,0.85378,1.21272,0.71208,0.58988,0.66584,0.45925,1.19229,2.33163,1.53865,0.00473919,0.00473919,0.00473919
106,5869.46,0.78269,0.84474,1.21126,0.71123,0.59104,0.66637,0.45972,1.19159,2.33186,1.53823,0.00466163,0.00466163,0.00466163
107,5921.62,0.7773,0.84305,1.20513,0.71158,0.59091,0.66679,0.46052,1.19115,2.33176,1.53769,0.00458416,0.00458416,0.00458416
108,5972.79,0.77764,0.83628,1.20795,0.71345,0.5909,0.66723,0.46096,1.19109,2.33255,1.53752,0.00450682,0.00450682,0.00450682
109,6031.56,0.77034,0.82434,1.19943,0.71349,0.59124,0.6676,0.46147,1.19055,2.3332,1.53692,0.0044296,0.0044296,0.0044296
110,6088.92,0.7688,0.82,1.20038,0.71216,0.59333,0.66775,0.46177,1.19024,2.33227,1.53667,0.00435254,0.00435254,0.00435254
111,6140.36,0.76459,0.81943,1.19494,0.71244,0.59362,0.66844,0.46226,1.18959,2.33156,1.53593,0.00427565,0.00427565,0.00427565
112,6192.19,0.76485,0.8102,1.1965,0.71159,0.5951,0.66881,0.46292,1.18884,2.33171,1.53543,0.00419895,0.00419895,0.00419895
113,6249.65,0.75976,0.79709,1.19026,0.71454,0.59233,0.66905,0.4634,1.18851,2.33225,1.53491,0.00412246,0.00412246,0.00412246
114,6303.33,0.75694,0.79501,1.188,0.71244,0.59349,0.66951,0.46366,1.18805,2.33259,1.53443,0.0040462,0.0040462,0.0040462
115,6351.2,0.75803,0.78814,1.19006,0.71182,0.59336,0.66963,0.46385,1.18737,2.33251,1.53379,0.00397019,0.00397019,0.00397019
116,6409.15,0.75109,0.78194,1.17933,0.71177,0.59115,0.66931,0.46418,1.18677,2.33284,1.53315,0.00389445,0.00389445,0.00389445
117,6466.51,0.74896,0.77478,1.181,0.71507,0.59113,0.67012,0.4645,1.1865,2.33383,1.53271,0.00381899,0.00381899,0.00381899
118,6517.48,0.74171,0.77078,1.17956,0.71877,0.58957,0.67045,0.46518,1.18611,2.33456,1.5322,0.00374383,0.00374383,0.00374383
119,6570.14,0.73929,0.76349,1.17597,0.71784,0.58952,0.67036,0.4653,1.18576,2.33402,1.5318,0.00366899,0.00366899,0.00366899
120,6629.32,0.74155,0.76045,1.17459,0.71329,0.5925,0.67063,0.46568,1.18557,2.33348,1.53141,0.0035945,0.0035945,0.0035945
121,6685.58,0.74021,0.75682,1.1732,0.71232,0.59346,0.67075,0.46605,1.18534,2.33561,1.53114,0.00352037,0.00352037,0.00352037
122,6748.57,0.73435,0.75157,1.16732,0.71082,0.59491,0.67116,0.46603,1.18474,2.33695,1.53033,0.00344661,0.00344661,0.00344661
123,6802.17,0.73246,0.74639,1.17033,0.71183,0.59395,0.67149,0.46664,1.1842,2.33672,1.5297,0.00337325,0.00337325,0.00337325
124,6850.41,0.7291,0.73781,1.16329,0.71249,0.59607,0.67215,0.46695,1.18376,2.33621,1.52914,0.0033003,0.0033003,0.0033003
