epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,5280.48,0.69551,0.71193,1.14414,0.68457,0.59801,0.6714,0.46623,1.22701,2.50337,1.57195,0.00389445,0.00389445,0.00389445
117,5324.96,0.68999,0.70341,1.14113,0.68282,0.59958,0.67185,0.46676,1.22651,2.5037,1.57133,0.00381899,0.00381899,0.00381899
118,5369.74,0.68769,0.70253,1.14038,0.69432,0.59128,0.67252,0.46723,1.22556,2.50263,1.57056,0.00374383,0.00374383,0.00374383
119,5413.95,0.68601,0.6908,1.14158,0.69259,0.59403,0.67296,0.46789,1.22514,2.50291,1.57023,0.00366899,0.00366899,0.00366899
120,5458.27,0.6837,0.69769,1.13754,0.69606,0.59236,0.67322,0.46853,1.22437,2.50213,1.56941,0.0035945,0.0035945,0.0035945
121,5505.08,0.68216,0.68648,1.13724,0.6946,0.59508,0.67368,0.46885,1.22422,2.50202,1.56938,0.00352037,0.00352037,0.00352037
122,5549.82,0.67966,0.684,1.13528,0.69186,0.59853,0.67435,0.46908,1.22392,2.50157,1.56907,0.00344661,0.00344661,0.00344661
123,5594.34,0.67434,0.67393,1.13226,0.69066,0.59957,0.67477,0.46985,1.22373,2.50077,1.56878,0.00337325,0.00337325,0.00337325
124,5639.05,0.67025,0.67267,1.12399,0.69174,0.59938,0.67502,0.4703,1.22335,2.49992,1.5685,0.0033003,0.0033003,0.0033003
125,5683.92,0.66954,0.6667,1.1219,0.695,0.59679,0.67514,0.47054,1.22268,2.49867,1.56793,0.00322778,0.00322778,0.00322778
126,5728.08,0.66511,0.66282,1.1187,0.69357,0.59816,0.67555,0.47136,1.22248,2.499,1.56757,0.00315572,0.00315572,0.00315572
127,5771.34,0.66425,0.65548,1.11821,0.69689,0.59724,0.67617,0.47145,1.22218,2.49781,1.5672,0.00308412,0.00308412,0.00308412
128,5816.15,0.66125,0.64832,1.11851,0.69945,0.59472,0.67615,0.47173,1.22192,2.49768,1.56703,0.003013,0.003013,0.003013
129,5860.14,0.65747,0.64681,1.11596,0.70004,0.59419,0.67635,0.47208,1.22175,2.49733,1.56684,0.00294239,0.00294239,0.00294239
130,5904.66,0.65602,0.64089,1.11054,0.70954,0.5877,0.6769,0.47216,1.22168,2.49751,1.56663,0.0028723,0.0028723,0.0028723
131,5952.03,0.65133,0.63253,1.11205,0.71243,0.58511,0.67729,0.47257,1.222,2.49809,1.56695,0.00280275,0.00280275,0.00280275
132,5996.53,0.65214,0.63091,1.10642,0.71081,0.58755,0.67744,0.47281,1.22187,2.49998,1.56682,0.00273375,0.00273375,0.00273375
133,6039.68,0.65183,0.62495,1.10583,0.69507,0.59926,0.67741,0.47293,1.22168,2.50007,1.56652,0.00266532,0.00266532,0.00266532
134,6083.44,0.64785,0.62335,1.10561,0.69189,0.60117,0.67782,0.47335,1.22143,2.50069,1.56614,0.00259748,0.00259748,0.00259748
135,6128.06,0.64245,0.61832,1.09995,0.68928,0.60453,0.67804,0.47379,1.22113,2.50077,1.5658,0.00253024,0.00253024,0.00253024
136,6172.46,0.63973,0.60974,1.09634,0.693,0.60181,0.67812,0.47403,1.2208,2.50187,1.56557,0.00246363,0.00246363,0.00246363
137,6216.45,0.63932,0.60788,1.09697,0.69199,0.60305,0.67863,0.47478,1.22074,2.50236,1.56569,0.00239766,0.00239766,0.00239766
138,6260.66,0.63724,0.60622,1.09768,0.69585,0.5988,0.67888,0.47498,1.22101,2.50397,1.56561,0.00233234,0.00233234,0.00233234
139,6305.73,0.63471,0.59918,1.09623,0.69981,0.59638,0.67896,0.4754,1.22087,2.50332,1.56531,0.00226769,0.00226769,0.00226769
140,6350.54,0.62997,0.59324,1.09139,0.69972,0.59583,0.67914,0.47534,1.22108,2.50377,1.56543,0.00220372,0.00220372,0.00220372
