epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,6257.7,0.69029,0.6834,1.1343,0.72946,0.60934,0.6923,0.48555,1.17866,2.09915,1.52266,0.00280275,0.00280275,0.00280275
132,6303.9,0.68936,0.67887,1.1289,0.72719,0.60993,0.69256,0.48587,1.17861,2.10171,1.52216,0.00273375,0.00273375,0.00273375
133,6351.38,0.69039,0.67325,1.13097,0.73009,0.60862,0.69279,0.48577,1.17894,2.10459,1.52224,0.00266532,0.00266532,0.00266532
134,6396.48,0.68506,0.66371,1.12776,0.72951,0.60797,0.69295,0.48618,1.179,2.10627,1.52214,0.00259748,0.00259748,0.00259748
135,6442.23,0.6823,0.66282,1.12762,0.72914,0.61031,0.69311,0.48619,1.17918,2.10969,1.52216,0.00253024,0.00253024,0.00253024
136,6487.67,0.67929,0.6565,1.1224,0.72945,0.61228,0.69311,0.48642,1.1793,2.11134,1.52201,0.00246363,0.00246363,0.00246363
137,6535.07,0.67571,0.65173,1.11773,0.72816,0.61282,0.6928,0.48658,1.17951,2.11414,1.52173,0.00239766,0.00239766,0.00239766
138,6581.18,0.67166,0.64645,1.11682,0.73105,0.60876,0.69259,0.48655,1.17998,2.11774,1.52184,0.00233234,0.00233234,0.00233234
139,6626.5,0.67436,0.64864,1.11995,0.73158,0.60952,0.69292,0.48653,1.18013,2.12123,1.52177,0.00226769,0.00226769,0.00226769
140,6669.48,0.66706,0.63479,1.11361,0.73401,0.60801,0.69332,0.48672,1.18046,2.12462,1.52198,0.00220372,0.00220372,0.00220372
141,6718.32,0.66682,0.63083,1.11088,0.73537,0.60692,0.69321,0.48692,1.18079,2.12781,1.522,0.00214046,0.00214046,0.00214046
142,6764.39,0.66248,0.62803,1.10851,0.73504,0.60688,0.69351,0.48731,1.18049,2.12942,1.52171,0.00207792,0.00207792,0.00207792
143,6808.81,0.66208,0.62576,1.10852,0.73623,0.6052,0.69371,0.48738,1.18072,2.13099,1.52168,0.00201611,0.00201611,0.00201611
144,6852.45,0.6561,0.61686,1.10575,0.73557,0.60421,0.69359,0.48745,1.18035,2.13188,1.52116,0.00195505,0.00195505,0.00195505
145,6896.89,0.65514,0.61365,1.10374,0.73631,0.60451,0.69371,0.48757,1.1808,2.13383,1.52134,0.00189475,0.00189475,0.00189475
146,6943.28,0.65348,0.611,1.10151,0.73388,0.60548,0.6935,0.48748,1.18096,2.13574,1.52151,0.00183523,0.00183523,0.00183523
