epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,4339.39,0.84626,0.99379,1.25365,0.68243,0.59023,0.65932,0.45354,1.23543,2.30082,1.5777,0.00559318,0.00559318,0.00559318
95,4383.36,0.84132,0.99198,1.25428,0.68283,0.59063,0.65983,0.45378,1.23512,2.30051,1.57717,0.00551584,0.00551584,0.00551584
96,4426.18,0.83956,0.97865,1.24928,0.68212,0.59165,0.65995,0.45396,1.23469,2.30161,1.57659,0.00543837,0.00543837,0.00543837
97,4469.43,0.83715,0.97666,1.25065,0.68733,0.58542,0.66051,0.45404,1.23438,2.301,1.57611,0.00536081,0.00536081,0.00536081
98,4514.24,0.83409,0.97654,1.24507,0.68892,0.58575,0.66088,0.45426,1.23407,2.29982,1.57532,0.00528318,0.00528318,0.00528318
99,4558.29,0.83683,0.97709,1.24678,0.68627,0.58866,0.6611,0.45457,1.2337,2.29964,1.57482,0.00520548,0.00520548,0.00520548
100,4603.13,0.83135,0.96957,1.24231,0.68337,0.59062,0.66174,0.45515,1.23328,2.29867,1.57431,0.00512775,0.00512775,0.00512775
101,4666.07,0.8037,0.86153,1.2229,0.67938,0.59291,0.6621,0.45523,1.23278,2.29875,1.5736,0.00505,0.00505,0.00505
102,4709.81,0.79855,0.84939,1.22101,0.68112,0.59235,0.66271,0.45552,1.23189,2.29881,1.57267,0.00497225,0.00497225,0.00497225
103,4754.38,0.79204,0.84028,1.21671,0.68816,0.58956,0.66316,0.45628,1.23138,2.29863,1.57211,0.00489452,0.00489452,0.00489452
104,4799.81,0.78787,0.83463,1.21375,0.6913,0.58778,0.6637,0.45664,1.23075,2.297,1.57132,0.00481682,0.00481682,0.00481682
105,4845.27,0.78577,0.82238,1.21089,0.69082,0.58917,0.66449,0.45722,1.2299,2.2951,1.57042,0.00473919,0.00473919,0.00473919
106,4891.96,0.78609,0.81963,1.21308,0.69272,0.58924,0.66559,0.45751,1.22913,2.2938,1.56976,0.00466163,0.00466163,0.00466163
107,4936.57,0.77957,0.81024,1.20514,0.69674,0.58771,0.66636,0.45824,1.22868,2.29164,1.56941,0.00458416,0.00458416,0.00458416
108,4982.04,0.77716,0.80412,1.20544,0.69907,0.58626,0.66686,0.4585,1.22808,2.29147,1.56895,0.00450682,0.00450682,0.00450682
109,5027.12,0.76939,0.79588,1.19798,0.70045,0.58696,0.66762,0.45915,1.22758,2.29015,1.56829,0.0044296,0.0044296,0.0044296
110,5071.41,0.76785,0.79013,1.19375,0.70107,0.58843,0.66768,0.45942,1.22676,2.28917,1.56753,0.00435254,0.00435254,0.00435254
111,5117.21,0.7669,0.78425,1.19405,0.69307,0.59462,0.66844,0.46023,1.22641,2.28782,1.56703,0.00427565,0.00427565,0.00427565
112,5160.7,0.76694,0.78334,1.19705,0.69811,0.59095,0.66871,0.46074,1.22584,2.28663,1.5662,0.00419895,0.00419895,0.00419895
113,5205.16,0.76051,0.77336,1.18862,0.69756,0.59263,0.66929,0.46116,1.22558,2.28434,1.56569,0.00412246,0.00412246,0.00412246
114,5249.86,0.75794,0.76582,1.18741,0.70007,0.59218,0.66984,0.46161,1.22497,2.28294,1.56498,0.0040462,0.0040462,0.0040462
115,5294.69,0.75628,0.76053,1.18466,0.6975,0.59466,0.67021,0.46196,1.22476,2.2832,1.56464,0.00397019,0.00397019,0.00397019
116,5339.27,0.75014,0.75374,1.18008,0.69639,0.59398,0.67026,0.46271,1.22435,2.28297,1.56425,0.00389445,0.00389445,0.00389445
117,5382.83,0.75002,0.74574,1.17904,0.69671,0.59691,0.67083,0.46325,1.22399,2.28133,1.56373,0.00381899,0.00381899,0.00381899
118,5427.51,0.74831,0.74389,1.17875,0.69707,0.59705,0.67128,0.46353,1.22348,2.28032,1.5631,0.00374383,0.00374383,0.00374383
119,5472.89,0.74318,0.73806,1.17681,0.69921,0.59722,0.67159,0.46386,1.22304,2.28006,1.5624,0.00366899,0.00366899,0.00366899
120,5520.89,0.74177,0.73686,1.17316,0.69935,0.59848,0.67177,0.46429,1.22287,2.27919,1.56209,0.0035945,0.0035945,0.0035945
121,5568.59,0.73592,0.72841,1.16813,0.70286,0.59642,0.67151,0.46463,1.22246,2.27894,1.56162,0.00352037,0.00352037,0.00352037
122,5616.73,0.73653,0.72458,1.16913,0.70537,0.59323,0.67201,0.46521,1.22204,2.27879,1.56126,0.00344661,0.00344661,0.00344661
123,5662.16,0.73388,0.72038,1.16712,0.70706,0.59349,0.672,0.46554,1.22174,2.27873,1.56083,0.00337325,0.00337325,0.00337325
124,5707.05,0.72736,0.70728,1.15815,0.70488,0.59551,0.67236,0.46583,1.22153,2.27795,1.56058,0.0033003,0.0033003,0.0033003
125,5752.62,0.72749,0.70949,1.15679,0.70382,0.59693,0.67262,0.46629,1.22084,2.27693,1.55984,0.00322778,0.00322778,0.00322778
126,5798.74,0.72429,0.69977,1.15233,0.70378,0.59786,0.67273,0.4665,1.22085,2.27712,1.55966,0.00315572,0.00315572,0.00315572
127,5844.76,0.71984,0.69658,1.15348,0.70188,0.5992,0.67259,0.4669,1.2205,2.2763,1.5593,0.00308412,0.00308412,0.00308412
128,5890.07,0.71689,0.68876,1.15209,0.70155,0.60074,0.67281,0.46719,1.22021,2.27564,1.55872,0.003013,0.003013,0.003013
129,5935.95,0.71387,0.68466,1.14869,0.70122,0.60072,0.67313,0.46749,1.21985,2.27569,1.55806,0.00294239,0.00294239,0.00294239
130,5982.74,0.71466,0.68466,1.14521,0.70116,0.60133,0.6734,0.46755,1.21985,2.27521,1.55784,0.0028723,0.0028723,0.0028723
131,6029.24,0.71012,0.678,1.1452,0.69972,0.60202,0.67324,0.46762,1.21978,2.2742,1.55757,0.00280275,0.00280275,0.00280275
132,6074.97,0.70731,0.66811,1.14068,0.70153,0.60268,0.674,0.46803,1.21978,2.27416,1.5572,0.00273375,0.00273375,0.00273375
133,6121.38,0.70778,0.6651,1.1404,0.70199,0.60209,0.67377,0.46822,1.21956,2.27421,1.55687,0.00266532,0.00266532,0.00266532
134,6168.03,0.70169,0.65887,1.1366,0.70146,0.60293,0.67375,0.4685,1.21935,2.27417,1.55642,0.00259748,0.00259748,0.00259748
135,6216.36,0.70142,0.65178,1.13674,0.70015,0.60407,0.6736,0.46885,1.21923,2.27462,1.55605,0.00253024,0.00253024,0.00253024
136,6261.03,0.69789,0.64937,1.13174,0.69961,0.60474,0.6744,0.46927,1.21901,2.27441,1.55558,0.00246363,0.00246363,0.00246363
137,6305.35,0.69455,0.64707,1.12794,0.69676,0.60728,0.67475,0.46957,1.21876,2.27513,1.55493,0.00239766,0.00239766,0.00239766
138,6349.85,0.6906,0.64364,1.1299,0.6961,0.60831,0.67502,0.47008,1.21903,2.2759,1.55499,0.00233234,0.00233234,0.00233234
139,6394.86,0.69239,0.63865,1.12983,0.6933,0.61035,0.67483,0.47037,1.21898,2.2773,1.55471,0.00226769,0.00226769,0.00226769
140,6440.18,0.68614,0.63224,1.12428,0.69397,0.60964,0.67496,0.47055,1.21917,2.27713,1.55471,0.00220372,0.00220372,0.00220372
141,6488.06,0.68723,0.6288,1.12242,0.69838,0.60792,0.67552,0.47098,1.21912,2.277,1.55432,0.00214046,0.00214046,0.00214046
142,6532.77,0.68008,0.62133,1.11762,0.69765,0.60742,0.6756,0.47133,1.21903,2.27759,1.55407,0.00207792,0.00207792,0.00207792
143,6578.08,0.68004,0.61929,1.11601,0.69868,0.60769,0.67607,0.4717,1.21941,2.27741,1.55411,0.00201611,0.00201611,0.00201611
144,6623.42,0.67527,0.60885,1.11438,0.70146,0.60671,0.67629,0.47223,1.21994,2.27791,1.55437,0.00195505,0.00195505,0.00195505
145,6668.75,0.67338,0.61083,1.11264,0.69658,0.61096,0.67658,0.47223,1.22015,2.27801,1.5543,0.00189475,0.00189475,0.00189475
146,6711.88,0.67174,0.60572,1.11086,0.69319,0.61371,0.67674,0.4725,1.22046,2.27807,1.55451,0.00183523,0.00183523,0.00183523
147,6755.94,0.66852,0.60218,1.10591,0.69424,0.61371,0.67691,0.47272,1.22073,2.27965,1.55464,0.00177651,0.00177651,0.00177651
148,6799.81,0.66902,0.59829,1.10617,0.69829,0.61259,0.6769,0.4726,1.22143,2.28157,1.55517,0.00171859,0.00171859,0.00171859
149,6844.18,0.66423,0.59235,1.10322,0.68663,0.61775,0.6769,0.47274,1.22173,2.28242,1.55536,0.00166149,0.00166149,0.00166149
150,6888.82,0.66032,0.58592,1.10181,0.68681,0.6185,0.67676,0.47256,1.22231,2.28441,1.55587,0.00160523,0.00160523,0.00160523
151,6936.11,0.65997,0.58522,1.10042,0.68963,0.61786,0.67708,0.47266,1.22271,2.28651,1.55618,0.00154982,0.00154982,0.00154982
