epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
163,7475.7,0.64895,0.54544,1.08048,0.72604,0.63495,0.70345,0.49993,1.17624,1.88867,1.50587,0.000955951,0.000955951,0.000955951
164,7520.85,0.64298,0.54237,1.07431,0.7247,0.63773,0.70368,0.50018,1.17657,1.89197,1.50598,0.000912754,0.000912754,0.000912754
165,7564.4,0.64528,0.54032,1.07546,0.72246,0.63839,0.7037,0.50014,1.17677,1.89373,1.50612,0.000870577,0.000870577,0.000870577
166,7609.04,0.6427,0.53982,1.07577,0.72262,0.63957,0.70381,0.50023,1.17731,1.89549,1.50648,0.000829431,0.000829431,0.000829431
167,7653.91,0.636,0.53307,1.07157,0.72206,0.63984,0.704,0.50061,1.1779,1.89703,1.50679,0.000789327,0.000789327,0.000789327
168,7699.8,0.63797,0.53111,1.06978,0.72164,0.63926,0.70359,0.50054,1.1783,1.90073,1.50717,0.000750274,0.000750274,0.000750274
169,7743.96,0.63446,0.52561,1.0674,0.72388,0.63806,0.70382,0.50064,1.17909,1.90395,1.5079,0.000712282,0.000712282,0.000712282
170,7790.16,0.63305,0.52312,1.0658,0.72361,0.63944,0.70419,0.50075,1.1796,1.90606,1.50824,0.00067536,0.00067536,0.00067536
171,7836.3,0.63083,0.52042,1.06325,0.72574,0.63784,0.70414,0.50065,1.1801,1.90929,1.50854,0.000639518,0.000639518,0.000639518
172,7880.61,0.63024,0.51948,1.06625,0.72605,0.63748,0.70419,0.50072,1.18057,1.91221,1.50896,0.000604763,0.000604763,0.000604763
173,7924.65,0.62556,0.51656,1.06202,0.72652,0.63764,0.70404,0.50076,1.18109,1.91488,1.50935,0.000571106,0.000571106,0.000571106
174,7969.73,0.62839,0.51299,1.06254,0.7288,0.63652,0.70395,0.50076,1.18153,1.91772,1.50975,0.000538554,0.000538554,0.000538554
175,8015.08,0.62363,0.50932,1.05892,0.73655,0.62904,0.70385,0.50062,1.18212,1.91978,1.51014,0.000507115,0.000507115,0.000507115
176,8059.94,0.62327,0.51029,1.058,0.7362,0.62995,0.70366,0.50063,1.18268,1.92332,1.5106,0.000476796,0.000476796,0.000476796
177,8102.99,0.62221,0.50549,1.05675,0.73596,0.62963,0.7033,0.50047,1.18289,1.92597,1.51066,0.000447606,0.000447606,0.000447606
178,8145.95,0.62174,0.50568,1.05769,0.73649,0.6301,0.70335,0.50033,1.18332,1.92831,1.51077,0.000419552,0.000419552,0.000419552
